date,total_trades,unique_accounts,total_volume_usd,mean_closed_pnl,median_closed_pnl,pnl_volatility,win_rate,activity_flag,sentiment
2024-02-11,34,1,212311.82,28.924799294117644,0.0,108.62231864377542,1.0,True,Greed
2024-02-12,16,1,227247.7,57.11761168749998,-26.696452,828.6571214700355,0.4,True,Greed
2024-02-13,14,1,1999.99,39.960277857142856,30.05825,37.98023035380744,1.0,True,Extreme Greed
2024-02-14,111,2,320839.88,34.509908405405405,16.74,46.395912901806966,0.988095238095238,True,Greed
2024-02-15,63,2,185188.03999999995,29.219010746031756,13.15072,316.49357810076214,0.95,True,Greed
2024-02-16,182,2,564896.51,30.174554032967038,11.42332,123.440241626613,1.0,True,Greed
2024-02-17,94,2,406118.0699999999,20.52810425531915,4.1904,60.99818527497303,0.9384615384615383,True,Extreme Greed
2024-02-18,97,1,157048.17000000004,4.923967319587629,6.59648,82.70537448739238,0.8970588235294118,True,Greed
2024-02-19,101,2,286377.19999999995,42.750183792079206,10.73646,118.65122386431472,0.9746835443037974,True,Extreme Greed
2024-02-20,39,2,119419.72,83.68279035897437,13.6526,192.32028933388224,0.96875,True,Greed
2024-02-21,22,2,108047.52,84.49084409090908,25.544000000000004,124.40293552909924,1.0,True,Extreme Greed
2024-02-22,88,2,373033.87,44.25119397727272,0.0,227.5824982235545,0.7407407407407407,True,Greed
2024-02-23,143,1,111106.14,9.919950559440558,7.189966,13.037213323027336,0.9927536231884058,True,Extreme Greed
2024-02-25,5,1,4480.13,-6.1541,0.0,8.951179489427636,0.0,True,Greed
2024-02-26,39,2,192187.14,113.25249487179488,31.028709,224.52232628850103,1.0,True,Greed
2024-02-27,63,2,209362.3,14.103360841269842,0.0,91.69654366328297,0.6190476190476191,True,Extreme Greed
2024-02-28,45,1,171107.12999999998,55.63882744444443,18.122,130.75309252773025,1.0,True,Extreme Greed
2024-02-29,116,2,395666.73,84.60342234482759,29.654400000000003,149.76818963391892,1.0,True,Extreme Greed
2024-03-01,137,1,472974.7,60.17694459124088,27.04384,111.95860869453276,1.0,True,Extreme Greed
2024-03-02,31,2,63197.55999999999,7.44840645161291,1.3124,250.6478025705529,0.75,True,Extreme Greed
2024-03-03,79,1,390745.6800000001,105.83653474683544,15.04116,199.8239826917875,1.0,True,Extreme Greed
2024-03-04,300,2,1577996.87,92.66591914,30.85353,152.82110436886666,0.9851851851851852,True,Extreme Greed
2024-03-05,180,1,841810.3200000001,109.9501446722222,34.3644515,195.65804028577475,1.0,True,Extreme Greed
2024-03-06,82,1,327218.02,83.10762364634147,27.00537,146.9693030530839,1.0,True,Extreme Greed
2024-03-08,67,1,183583.18,63.7594960597015,12.4432,148.7585536757113,1.0,True,Extreme Greed
2024-03-09,117,1,658178.7499999999,85.0384754188034,25.01825,154.56552113291943,0.9065420560747663,True,Extreme Greed
2024-03-10,42,1,219973.85,59.117314285714286,2.505,207.75427000014687,0.7631578947368421,True,Extreme Greed
2024-03-11,42,1,176519.45,85.43284511904761,18.72521,196.1046223918391,1.0,True,Extreme Greed
2024-03-12,8,1,103040.85,379.89575,16.76285,521.6006618377293,1.0,True,Extreme Greed
2024-03-13,7,1,6000.799999999999,0.0,0.0,0.0,,True,Extreme Greed
2024-03-14,18,2,205933.18,192.54810177777776,50.144227,254.30826281723256,1.0,True,Extreme Greed
2024-03-15,62,3,351894.41,100.58892985483872,24.1152,195.43403376403248,1.0,True,Extreme Greed
2024-03-16,8,2,37223.66,28.57248,0.0,80.815177453268,1.0,True,Extreme Greed
2024-03-17,23,3,99506.94999999998,21.88234586956521,0.0,43.52556412856168,1.0,True,Extreme Greed
2024-03-18,19,3,90458.08,76.68198421052631,0.0,275.58147845163944,1.0,True,Extreme Greed
2024-03-19,24,3,219884.84000000003,27.86658220833333,0.0,103.69610917201796,0.7142857142857143,True,Extreme Greed
2024-03-20,69,2,215705.85,93.08890723188406,14.004,320.694674128182,1.0,True,Greed
2024-03-21,28,3,117895.57,83.41100267857142,27.4342,153.7359496450079,1.0,True,Extreme Greed
2024-03-24,19,1,92592.21000000002,68.26413036842105,35.104212,84.64288646631248,1.0,True,Greed
2024-03-25,7,1,57116.32,186.13091828571427,149.807117,173.1463112435695,1.0,True,Extreme Greed
2024-03-26,118,2,198565.19000000003,27.25344570338983,18.078525,39.50433570236437,1.0,True,Extreme Greed
2024-03-27,38,2,99864.79,3.9581878947368425,0.0,13.739361367709469,0.631578947368421,True,Extreme Greed
2024-03-28,13,2,35323.72,17.527000615384615,12.233936,21.04651492781009,1.0,True,Extreme Greed
2024-03-29,15,1,86914.37000000002,58.873160266666666,0.0,95.5086831563824,1.0,True,Extreme Greed
2024-03-30,45,1,101103.92,24.457225333333337,10.11075,52.44350104198018,1.0,True,Extreme Greed
2024-03-31,13,1,39912.95999999999,70.21431884615384,16.0695,112.05139600499244,1.0,True,Extreme Greed
2024-04-01,77,2,339470.47000000003,32.57095332467532,0.54675,92.06770180124276,0.9767441860465116,True,Extreme Greed
2024-04-02,41,2,239664.51,21.55514175609756,0.0,78.23542802217052,1.0,True,Extreme Greed
2024-04-03,4,2,16887.57,31.6971,0.0,63.39419999999999,1.0,False,Greed
2024-04-04,32,1,95987.73,0.0,0.0,0.0,,True,Greed
2024-04-05,100,3,503791.8,107.06484306,8.978760000000001,304.10280072658514,1.0,True,Extreme Greed
2024-04-06,16,1,68223.67000000001,14.770945875,0.0,42.149058574016486,1.0,True,Extreme Greed
2024-04-07,23,1,49988.13999999999,0.0,0.0,0.0,,True,Extreme Greed
2024-04-08,30,2,211940.64,40.614223333333335,0.0,222.45326275219327,1.0,True,Extreme Greed
2024-04-09,3,1,57063.84,0.0,0.0,0.0,,False,Extreme Greed
2024-04-10,41,1,351735.97,127.01081497560976,32.322,197.76893722954748,1.0,True,Extreme Greed
2024-04-11,16,1,76400.95999999999,24.35894775,0.0,69.72639235953245,1.0,True,Extreme Greed
2024-04-12,129,3,442088.59,-4.594153790697675,4.032548,122.96278242038905,0.7029702970297029,True,Extreme Greed
2024-04-13,89,2,486411.25,74.39833432584271,15.90732,185.05277424135176,1.0,True,Greed
2024-04-14,107,2,659162.1699999999,-337.4206777570093,0.0,2139.6770201735235,0.4459459459459459,True,Greed
2024-04-15,41,2,291111.19,92.0509443902439,14.65548,165.50953854478007,1.0,True,Greed
2024-04-16,47,2,181907.17,52.50430257446808,17.7287,103.5102238356102,1.0,True,Greed
2024-04-17,14,1,97562.99000000002,174.39059999999998,48.21955,232.66978537758524,1.0,True,Greed
2024-04-19,35,1,337257.9199999999,55.61272748571428,19.918472,114.02941773198248,1.0,True,Greed
2024-04-20,22,2,60733.23999999999,0.0,0.0,0.0,,True,Greed
2024-04-22,9,1,47993.61,0.0,0.0,0.0,,True,Greed
2024-04-23,66,2,233054.9,16.962669636363636,0.07805,69.72604971216396,1.0,True,Greed
2024-04-24,20,1,141275.24,13.95929535,0.0,47.02017224772955,0.8571428571428571,True,Greed
2024-04-25,74,2,120241.01,0.0,0.0,0.0,,True,Greed
2024-04-26,3,1,4988.290000000001,0.0,0.0,0.0,,False,Greed
2024-04-27,27,1,154264.47,158.57363477777778,61.458,205.65189595972717,1.0,True,Greed
2024-04-28,58,2,43985.6,0.0,0.0,0.0,,True,Greed
2024-04-29,45,2,108699.01,11.7096408,0.0,34.303515225260504,1.0,True,Greed
2024-04-30,24,1,125018.75,0.0,0.0,0.0,,True,Greed
2024-05-01,14,1,87025.45000000001,0.0,0.0,0.0,,True,Neutral
2024-05-03,36,3,282682.65,147.38936236111113,0.0,280.8545132179175,0.8947368421052632,True,Neutral
2024-05-04,9,2,58998.74999999999,0.0,0.0,0.0,,True,Greed
2024-05-05,6,2,24068.35,0.1526666666666666,0.0,0.3739554340648985,1.0,True,Greed
2024-05-06,9,1,206016.43,107.62115333333333,0.0,237.6460162902644,1.0,True,Greed
2024-05-07,18,3,108717.58,49.08542738888889,9.50184,57.7924341639155,1.0,True,Greed
2024-05-08,13,2,65973.57,0.1204430769230769,0.0,1.641780493282545,0.5,True,Greed
2024-05-09,28,2,221966.12000000005,40.985566285714285,0.0,92.95513364107585,1.0,True,Greed
2024-05-10,22,1,156882.00000000003,95.5337134090909,0.0,240.61922882162773,1.0,True,Greed
2024-05-11,9,1,63248.95,27.956082444444444,6.001646,38.73340875071258,1.0,True,Neutral
2024-05-12,23,2,55179.560000000005,0.0,0.0,0.0,,True,Greed
2024-05-13,28,2,193118.9,76.31620925,0.0,243.34956677379952,1.0,True,Greed
2024-05-14,23,1,145853.4,50.02275239130436,0.0,172.16967241498196,1.0,True,Greed
2024-05-15,36,1,234922.57,26.360293944444447,0.0,49.85672513415364,1.0,True,Greed
2024-05-16,27,2,162620.96000000002,7.94777037037037,0.0,22.074222982345518,1.0,True,Greed
2024-05-18,25,1,126303.14,140.89578644,6.828,227.3997341527728,1.0,True,Greed
2024-05-19,8,1,29998.09,0.0,0.0,0.0,,True,Greed
2024-05-20,10,2,38124.75,-7.4818442,0.0,17.723593661416892,0.0,True,Greed
2024-05-21,125,2,1100948.59,58.315180576,0.0,423.2770898914581,0.56,True,Extreme Greed
2024-05-22,6,1,44995.29,0.0,0.0,0.0,,True,Extreme Greed
2024-05-23,325,3,401850.6,1.2718379353846154,0.0,5.578175006741024,0.9294871794871796,True,Extreme Greed
2024-05-24,2,1,50811.9,410.974639,410.974639,255.14111984227185,1.0,False,Greed
2024-05-25,16,2,29991.13,0.8828774375,0.0,1.5788774135169148,1.0,True,Extreme Greed
2024-05-26,16,2,53976.67,48.66774375,0.0,184.14441743928415,1.0,True,Extreme Greed
2024-05-27,251,1,151115.71999999997,4.49942577689243,0.0,10.695100246439749,0.967741935483871,True,Greed
2024-05-29,164,2,84268.76000000001,1.6938533719512197,0.0,4.96055857796822,0.9577464788732394,True,Greed
2024-05-30,7,1,2838.09,2.9930618571428576,1.617104,3.75770880985814,1.0,True,Greed
2024-05-31,13,1,3636.14,1.9506246153846156,0.0,3.834236598689096,1.0,True,Greed
2024-06-01,25,1,12834.62,3.66041676,0.0,7.909299454844354,1.0,True,Greed
2024-06-02,93,1,29464.50999999999,2.074268247311828,0.0,4.425015055071824,1.0,True,Greed
2024-06-03,70,1,21466.86,8.040117257142857,4.63499,11.849209775400263,1.0,True,Greed
2024-06-04,53,1,24243.410000000003,0.9851214716981131,0.0,2.4828445149485265,1.0,True,Greed
2024-06-05,54,1,25350.77,1.038064925925926,0.0,2.9096994557928557,0.9411764705882352,True,Extreme Greed
2024-06-06,234,1,137557.76,1.1716802863247862,0.0,3.365948318160172,0.9803921568627452,True,Extreme Greed
2024-06-07,440,3,1098588.7600000002,20.23288049090909,0.0,103.25220050843755,0.9887640449438202,True,Extreme Greed
2024-06-08,29,2,97351.87999999998,4.453063413793104,0.0,13.610694021064669,1.0,True,Greed
2024-06-09,17,2,22410.22,0.0,0.0,0.0,,True,Extreme Greed
2024-06-10,53,2,46587.92999999999,0.589939716981132,0.0,1.966525722784596,1.0,True,Greed
2024-06-11,123,3,373279.92,35.12708789430894,0.0,169.73107860917847,1.0,True,Greed
2024-06-12,254,2,193407.96,-86.16744682283463,0.0,276.1864377273308,0.2692307692307692,True,Greed
2024-06-13,79,2,132577.22,83.95895082278481,0.0,192.75704215520872,0.95,True,Greed
2024-06-14,31,2,139868.65999999997,330.92234222580635,0.0,997.704415848528,1.0,True,Greed
2024-06-15,78,2,718350.25,43.20459417948718,0.0,86.67556232059674,1.0,True,Greed
2024-06-16,11,1,25235.08,0.0,0.0,0.0,,True,Greed
2024-06-17,38,2,368380.12,278.9342730263158,144.121501,315.144564194019,0.9615384615384616,True,Greed
2024-06-18,25,2,263314.79000000004,11.3030544,0.0,29.448076746454035,1.0,True,Greed
2024-06-19,61,3,417071.12,80.12552367213114,0.399945,180.97142293583363,1.0,True,Greed
2024-06-20,39,3,207990.8,1473.8065647692306,0.0,4202.023348756396,1.0,True,Greed
2024-06-21,80,2,176264.49,9.66947755,0.0,54.65820979319376,1.0,True,Greed
2024-06-22,24,2,169594.27000000002,31.536523541666668,0.0,65.30392406982598,1.0,True,Neutral
2024-06-23,5,1,1792.12,0.0,0.0,0.0,,True,Greed
2024-06-24,31,2,403002.79999999993,0.0,0.0,0.0,,True,Neutral
2024-06-25,49,1,103099.08000000002,99.3745531632653,0.0,242.7332986001437,1.0,True,Fear
2024-06-26,72,2,365190.66,58.30183586111111,0.0,181.69267207519712,1.0,True,Neutral
2024-06-27,30,2,130486.94999999998,0.0,0.0,0.0,,True,Fear
2024-06-29,75,2,280095.11,82.00434860000001,0.0,179.89968807670238,1.0,True,Fear
2024-06-30,14,2,30520.69,0.0,0.0,0.0,,True,Neutral
2024-07-01,64,2,362670.15,79.15373918750001,0.0,207.3344746337192,1.0,True,Neutral
2024-07-02,18,1,33347.47,134.51406200000002,10.35,226.36405308073617,1.0,True,Neutral
2024-07-03,18,2,179600.65999999997,62.132626888888886,0.0,130.94390209637675,1.0,True,Neutral
2024-07-04,25,2,430568.01,0.0,0.0,0.0,,True,Fear
2024-07-05,32,2,272289.89,0.0,0.0,0.0,,True,Fear
2024-07-06,24,1,2490.17,4.53634075,0.0,10.03473956812726,1.0,True,Fear
2024-07-07,10,1,498.75,6.1428942,4.9143155,4.100173833321265,1.0,True,Fear
2024-07-08,1,1,497.64,0.0,0.0,,,False,Fear
2024-07-09,15,1,2736.4500000000003,43.26562746666668,37.164306,40.13596510326194,1.0,True,Fear
2024-07-10,56,2,687900.21,213.88812333928573,59.449221,337.8156690082532,1.0,True,Fear
2024-07-11,19,1,169887.02000000002,98.77958326315787,0.0,150.16378122148166,1.0,True,Fear
2024-07-12,19,2,89582.97000000002,74.33235021052631,0.0,112.44287174423458,1.0,True,Fear
2024-07-13,17,2,139189.19,171.38928452941178,105.890838,173.27801983740284,1.0,True,Fear
2024-07-14,7,1,84001.13,0.0,0.0,0.0,,True,Fear
2024-07-15,26,2,198344.85,-0.0384615384615384,0.0,0.1400758054109933,0.0,True,Neutral
2024-07-16,22,1,144000.57,0.0,0.0,0.0,,True,Greed
2024-07-17,351,3,626005.53,5.297064037037037,0.0,11.718171265834044,0.935483870967742,True,Greed
2024-07-18,60,2,649704.85,63.39807185,19.3456475,87.92602091436945,1.0,True,Greed
2024-07-19,23,2,150269.42,93.73439626086956,12.29371,179.87386804302622,1.0,True,Greed
2024-07-20,266,2,244362.21,8.643494609022557,0.0,53.629782095913214,0.9166666666666666,True,Greed
2024-07-21,448,2,234307.46,-6.608743051339286,0.0,11.365602294450609,0.0889830508474576,True,Greed
2024-07-22,154,2,304213.8,9.851427766233764,-1.8459855,72.41291986688019,0.2075471698113207,True,Greed
2024-07-23,370,3,358526.54,242.9467627189189,38.355177,513.7954073277454,0.903846153846154,True,Greed
2024-07-24,90,5,69207.93000000001,6.9506831,0.0,19.95680710255259,1.0,True,Greed
2024-07-25,78,3,528555.3099999999,11.753054615384617,0.0,40.81134378827734,1.0,True,Greed
2024-07-26,152,4,548587.65,18.200744164473683,0.0,50.86868522207431,1.0,True,Greed
2024-07-27,57,2,905199.75,112.2916430877193,41.72143,157.88829917379806,1.0,True,Greed
2024-07-28,16,2,43254.68000000001,36.706189375,36.338475,36.2579742738154,1.0,True,Greed
2024-07-29,39,2,327199.1400000001,8.482165487179488,0.0,21.73067375443217,1.0,True,Greed
2024-07-30,6,1,36006.47,0.0,0.0,0.0,,True,Greed
2024-07-31,43,2,84506.54,17.806764744186047,0.0,45.98651777630284,1.0,True,Greed
2024-08-01,57,4,227774.53,2.9312283684210527,0.0,23.19720326601173,0.5714285714285714,True,Neutral
2024-08-02,63,3,396320.37,12.418542714285715,0.0,44.14907581961201,1.0,True,Greed
2024-08-03,37,5,290532.86,12.545667567567568,0.0,76.31231659757762,1.0,True,Fear
2024-08-04,127,5,1207744.0700000003,-965.9212667952758,0.0,3618.9615406221897,0.0461538461538461,True,Fear
2024-08-05,80,4,420495.4,-162.67081461249998,0.0,795.0273715447158,0.868421052631579,True,Fear
2024-08-06,107,2,61478.38,2.4982995140186914,0.0,8.283765986030282,0.5,True,Extreme Fear
2024-08-07,33,3,2492.77,5.720886515151516,0.0,10.349410204930836,1.0,True,Fear
2024-08-08,9,2,16299.35,-4.5235796666666666,0.0,9.68187399440364,0.0,True,Extreme Fear
2024-08-09,144,5,503204.86,125.56993941666668,0.0,454.8533022933719,0.7413793103448276,True,Neutral
2024-08-10,88,2,11339.29,0.0,0.0,0.0,,True,Fear
2024-08-11,24,2,44230.21,35.32402583333334,0.0,91.25183439029423,1.0,True,Fear
2024-08-12,48,3,54167.32,17.88896875,0.0,64.64753431191859,1.0,True,Fear
2024-08-13,23,3,20797.87,9.22091391304348,0.0,19.42232412536554,1.0,True,Fear
2024-08-14,25,3,66710.03,86.75606052,0.0,329.1190167138968,1.0,True,Fear
2024-08-15,12,1,1522.37,0.0,0.0,0.0,,True,Fear
2024-08-16,35,2,166382.84,23.578015542857145,0.0,80.13737948448535,1.0,True,Fear
2024-08-17,30,2,30248.960000000003,-9.6094371,0.0,52.63305464597028,0.0,True,Fear
2024-08-18,15,2,62804.48,20.480125866666665,8.270808,30.913873872729887,1.0,True,Fear
2024-08-19,8,1,100315.03,42.462447875,14.0197665,67.50399160612496,1.0,True,Fear
2024-08-20,12,2,49914.8,16.050237,0.0,55.59965191504375,1.0,True,Fear
2024-08-21,145,2,104990.41,4.525523620689655,0.0,16.514528261674577,1.0,True,Fear
2024-08-23,10,1,63509.56,100.530527,0.0,280.4841642773342,1.0,True,Fear
2024-08-24,7,2,34999.67,0.0,0.0,0.0,,True,Greed
2024-08-25,17,2,21950.279999999995,0.0,0.0,0.0,,True,Neutral
2024-08-26,6,2,92611.27,38.539486333333336,0.0,60.22533250200112,1.0,True,Greed
2024-08-27,50,2,70250.16,0.0,0.0,0.0,,True,Neutral
2024-08-28,9,2,71160.06999999999,148.15107166666667,0.0,294.0059372153275,1.0,True,Fear
2024-08-29,1,1,9995.85,0.0,0.0,,,False,Fear
2024-08-30,6,4,37233.24,42.744,0.0,104.70098956552415,1.0,True,Fear
2024-08-31,34,3,107507.43,0.3200823823529412,0.0,0.8923899892238314,0.9230769230769232,True,Fear
2024-09-01,12,1,12359.68,11.452757750000002,0.0,25.47961876997611,1.0,True,Fear
2024-09-02,2,1,30000.42,0.0,0.0,0.0,,False,Fear
2024-09-04,34,2,131480.97,31.34662152941176,0.0,462.16602470807567,0.625,True,Fear
2024-09-05,1,1,0.84,0.0,0.0,,,False,Fear
2024-09-06,42,2,39047.1,-26.306113452380952,-24.855381,21.910908628012876,0.0,True,Extreme Fear
2024-09-08,1,1,0.11,0.0,0.0,,,False,Fear
2024-09-09,2,1,4014.43,0.0,0.0,0.0,,False,Fear
2024-09-10,3,2,2547.28,-73.24321966666666,-37.697891,96.08066367806518,0.0,False,Fear
2024-09-11,1,1,0.54,0.0,0.0,,,False,Fear
2024-09-14,11,2,1014.8000000000002,0.0,0.0,0.0,,True,Neutral
2024-09-18,145,1,13633.5,-6.059895131034483,-5.504981,4.966129290375057,0.0,True,Neutral
2024-09-19,19,1,1521.8700000000003,0.0,0.0,0.0,,True,Neutral
2024-09-20,16,2,332873.38,599.0646425,34.911835,2004.951590114636,0.8888888888888888,True,Neutral
2024-09-21,23,1,165648.12,1572.416057826087,1147.561968,1429.8114770090967,1.0,True,Neutral
2024-09-22,3,1,19999.74,0.0,0.0,0.0,,False,Neutral
2024-09-23,2,1,40334.29,167.380398,167.380398,236.7116289270065,1.0,False,Neutral
2024-09-24,10,2,7118.629999999999,0.0,0.0,0.0,,True,Neutral
2024-09-25,9,2,52754.130000000005,0.0,0.0,0.0,,True,Greed
2024-09-26,8,2,113711.93,54.976564125,0.0,154.20271831132598,1.0,True,Neutral
2024-09-27,56,2,126097.04,0.0,0.0,0.0,,True,Greed
2024-09-28,4,1,29199.21,0.0,0.0,0.0,,False,Greed
2024-09-30,106,2,214669.85000000003,25.571946113207545,0.0,133.6657057863591,1.0,True,Greed
2024-10-01,4,1,139954.32,0.0,0.0,0.0,,False,Neutral
2024-10-02,4,1,99954.34,0.0,0.0,0.0,,False,Fear
2024-10-03,9,2,132935.69,11.152864666666666,0.0,20.273575382952355,1.0,True,Fear
2024-10-04,1,1,0.34,0.0,0.0,,,False,Fear
2024-10-05,37,2,605605.7400000001,155.8692403243243,39.480396,217.08797283466487,1.0,True,Neutral
2024-10-06,22,1,300130.56,5.931230863636364,0.0,17.741123762831638,1.0,True,Neutral
2024-10-07,21,1,219984.65,0.0,0.0,0.0,,True,Neutral
2024-10-08,36,2,434584.13000000006,149.90407327777777,29.615628,223.4075474105302,1.0,True,Neutral
2024-10-09,14,1,220399.93,28.29019428571429,0.0,61.54299038481662,1.0,True,Neutral
2024-10-10,16,1,300024.34,0.0,0.0,0.0,,True,Fear
2024-10-11,26,2,488904.19,341.7433645,232.8029795,367.9830904604618,1.0,True,Fear
2024-10-12,10,1,159713.4,54.155471,20.7155355,63.374247509280295,1.0,True,Neutral
2024-10-13,10,1,60002.42,0.0,0.0,0.0,,True,Neutral
2024-10-14,5,1,61916.02,382.723916,43.747165,497.2720591483424,1.0,True,Neutral
2024-10-15,7,1,81173.36,167.17515371428573,11.821311,347.78763850384405,1.0,True,Greed
2024-10-16,11,1,80229.17000000001,19.95280690909091,0.0,35.58157491300188,1.0,True,Greed
2024-10-17,9,2,140531.75,4.0127733333333335,0.0,12.830443659406328,0.5,True,Greed
2024-10-18,6,1,120331.43,55.5365235,51.8558325,51.489580908627175,1.0,True,Greed
2024-10-19,4,1,99996.86,0.0,0.0,0.0,,False,Greed
2024-10-20,96,2,176447.86000000002,4.05370621875,0.0,13.651972811450918,1.0,True,Greed
2024-10-21,173,2,324117.99,14.248066843930635,0.0,40.07987913321135,1.0,True,Greed
2024-10-22,3,1,60000.36,0.0,0.0,0.0,,False,Greed
2024-10-23,18,1,210006.07000000004,-2.5827745,0.0,6.37713910085234,0.0,True,Greed
2024-10-25,30,2,427883.17999999993,441.19540236666666,61.1408675,1366.4039341402424,1.0,True,Greed
2024-10-26,6,1,88668.85999999999,7078.6656883333335,8057.245408000001,5735.884238617606,1.0,True,
2024-10-27,4,1,90664.41,166.66557699999998,30.289636,293.9572048762827,1.0,False,Greed
2024-10-28,13,2,121495.25,12.867704769230771,0.0,44.45448807063415,1.0,True,Greed
2024-10-29,53,2,613267.81,15.116431622641512,0.0,99.6846839700735,1.0,True,Greed
